,Unnamed: 0,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,username,num_followers,keywords,sentiment,score
181,181,[NSW] 'Family Caseworker' required by 'Wesley Mission' in Fairfield. Join our small team of caseworkers assisting families experiencing homelessness or homeless-risk in West and South West Sydney. See more and apply at: https://t.co/B9ipRhc8VN #Caseworker #ChristianJobs,2022-04-10 13:54:25.852671,1511509064831930369,2022-04-06 01:00:18+00:00,1,0,0,2,ChristianJobsAU,4362,Fairfield Homelessness,Neutral,0.37352895736694336
182,182,"EDUCATING THE COMMUNITY: Pacific House's Homelessness &amp; Health Week is spreading awareness in Fairfield. 
https://t.co/piFHFCYiTS",2022-04-10 13:54:25.853153,1511408069720387587,2022-04-05 18:18:59+00:00,0,0,0,0,News12CT,96163,Fairfield Homelessness,Negative,0.39704373478889465
183,183,Name: Ricky Stuart Deacon • City: Fairfield • Date: 12/10/16 • Cause of Death: Vehicle • Report: https://t.co/bZ9M1GbLXV,2022-04-10 13:54:26.355820,1513158374325641218,2022-04-10 14:14:04+00:00,0,0,0,0,the_decedents,98,Fairfield Crime,Negative,0.3718746602535248
184,184,Juvenile justice panel addresses the root causes and prevention of youth crime. https://t.co/dwzofdamCl https://t.co/TZNrqwjHj5,2022-04-10 13:54:26.355820,1512822719158571008,2022-04-09 16:00:17+00:00,0,0,0,0,Fairfield_HH,1596,Fairfield Crime,Negative,0.3913927376270294
185,185,"@blukas9776 @JLeishae @JoyceWhiteVance She probably had a reason to call them ""Uncle Tom"". Everybody in Birmingham, Alabama does not experience crime.
What about the other majority black cities in metro Birmingham...Bessemer, Fairfield, Midfield, Tarrant, Center Point, Brighton, etc.?
What is their crime rate??",2022-04-10 13:54:26.355820,1512773421259792390,2022-04-09 12:44:24+00:00,1,0,1,1,NufocusfromBham,536,Fairfield Crime,Negative,0.3724549412727356
186,186,"The ball is rolling forward again for the Fairfield teens charged with murdering their teacher in November:
https://t.co/fQd1BBeNw9 @DMRegister",2022-04-10 13:54:26.355820,1512566241579646977,2022-04-08 23:01:08+00:00,0,0,2,0,DMRMorris,1406,Fairfield Crime,Negative,0.3817298412322998
187,187,"Fairfield Police will host its annual National Drug Take Back Day on Saturday, April 30, 2022, 10 AM to 2 PM, at parking lot next to City Hall.

For more information, visit https://t.co/v4OiENvQVm or contact Fairfield PD Crime Prevention at (707) 428-7789.
#weservefairfieldca https://t.co/14NY98ZaVg",2022-04-10 13:54:26.355820,1512551318216392706,2022-04-08 22:01:50+00:00,0,0,2,2,cityoffairfield,790,Fairfield Crime,Negative,0.3862636387348175
188,188,Fairfield teens’ appeals declined | The Gazette #RipNohemaGraber  https://t.co/YQsDLEBymA,2022-04-10 13:54:26.355820,1512475134409379840,2022-04-08 16:59:07+00:00,0,0,1,1,KillerKidsPod,6327,Fairfield Crime,Negative,0.3738892674446106
189,189,Two teenagers accused of killing a Fairfield high school Spanish teacher in had their appeals declined by the Iowa Supreme Court Thursday. https://t.co/YID5IuDUDo,2022-04-10 13:54:26.355820,1512200312819490816,2022-04-07 22:47:04+00:00,0,0,1,0,gazettedotcom,55483,Fairfield Crime,Negative,0.35162419080734253
190,190,"The Iowa Supreme Court has denied appeals from the two Fairfield teens accused of killing their Spanish teacher, who were asking for a hearing to remain closed to the public and for an attachment to be sealed.  https://t.co/AaICgkCLsD",2022-04-10 13:54:26.355820,1512199633069608971,2022-04-07 22:44:22+00:00,0,0,1,0,KWWL,65578,Fairfield Crime,Negative,0.3613973557949066
191,191,"Hey, @astros &amp; @OrbitAstros can you help the Fairfield Astros little league baseball team?? They witnessed a carjacking at gunpoint during practice. The coach tells me the kids are now scared to play ball! Anything you can do to help get their mind off this violent crime??
@KHOU https://t.co/AlRKNmjwvT",2022-04-10 13:54:26.355820,1511817583846113294,2022-04-06 21:26:14+00:00,0,4,6,5,AnayeliNews,4245,Fairfield Crime,Positive,0.356282502412796
192,192,"This video is just wild! Thank goodness that good Samaritan was in the right place at the right time. #KHOU11
https://t.co/BrWSGPkzSZ",2022-04-10 13:54:26.355820,1511713913804623875,2022-04-06 14:34:17+00:00,0,0,1,1,BrandiKHOU,14476,Fairfield Crime,Negative,0.3701367974281311
193,193,"Two men have been arrested after a woman was carjacked at gunpoint while she was watching her son play little league Monday night in the Fairfield Cypress area, according to the sheriff's office. https://t.co/lNsfo7LkLp",2022-04-10 13:54:26.355820,1511711575043973134,2022-04-06 14:25:00+00:00,0,2,5,2,KHOU,752805,Fairfield Crime,Positive,0.376034677028656
194,194,Crime up thanks democrats  HCSO: Two men arrested after allegedly carjacking woman at gunpoint during little league practice https://t.co/lRMilwvv4C via @KHOU,2022-04-10 13:54:26.355820,1511684441847959558,2022-04-06 12:37:11+00:00,0,0,0,0,OurRightsCount,1170,Fairfield Crime,Negative,0.36019137501716614
195,195,"https://t.co/cIBsRPlzw2
They will be murderers soon! #cypressTx",2022-04-10 13:54:26.355820,1511575570433417218,2022-04-06 05:24:34+00:00,0,0,0,0,TxtPublic,2,Fairfield Crime,Negative,0.3675311207771301
196,196,"EXCLUSIVE VIDEO: A surveillance camera caught a carjacking suspect crashing a stolen SUV into a sign in the Fairfield Cypress area. @AnayeliNews 

STORY: https://t.co/lNsfo7LkLp https://t.co/IHcSk1I6Hs",2022-04-10 13:54:26.355820,1511528906209345536,2022-04-06 02:19:08+00:00,1,1,10,4,thaiparampil,1513,Fairfield Crime,Neutral,0.3400022089481354
197,197,HCSO: Two men arrested after allegedly carjacking woman at gunpoint during little league practice The suspects have been arrested thanks to a good Samaritan that followed them after the car was stolen. https://t.co/CtpTv3gEcb,2022-04-10 13:54:26.355820,1511517734319927301,2022-04-06 01:34:45+00:00,0,0,0,0,MossMom319,1893,Fairfield Crime,Negative,0.3537497818470001
198,198,Republican gubernatorial candidate Bob Stefanowski will name Fairfield Rep. Laura Devlin as running mate at press conference in Fairfield Tuesday morn. ⁦@DonaldJTrumpJr⁩ (have your dad check them out because we have a crime in communist crisis in CT) https://t.co/NLYpxT51yC,2022-04-10 13:54:26.355820,1511513634370998274,2022-04-06 01:18:27+00:00,0,0,1,0,JupiterUr,2,Fairfield Crime,Negative,0.3680635392665863
199,199,"Vote now for the National Unsung Hero https://t.co/Dg7poPk60l 
Please vote for my shero Samira and the Fairfield County Animal Shelter!",2022-04-10 13:54:26.495708,1512077107131691015,2022-04-07 14:37:30+00:00,0,0,0,0,NolaArmstrong,512,Fairfield Shelter,Negative,0.358265221118927
200,200,@worlockandrea ♥️ thanks for voting 4 Sam volunteer animal rescue coordinator at Fairfield County SC shelter so shelter might win $25K to help more pets! 🐾 ALL Follo @BoxerRescueVT n kindly retweet @BikerBunnyD orig post with Vote page link so More People See it &amp; vote 4 Sam. TY,2022-04-10 13:54:26.495708,1512053402137763847,2022-04-07 13:03:18+00:00,0,0,1,1,BoxerRescueVT,1671,Fairfield Shelter,Negative,0.37440064549446106
201,201,"@BikerBunnyD @JamesMc89631483 @LilBunnyFooFo15 @LilacMoon_8 @k9ProtectLeague @ElizGriff2016 @kimgal66 @47angb @TinyIsLove @WokeChiweenie @duckusa PLEASE RETWEET SO MORE PPL SEE &amp; CAN VOTE FOR SAM! $25,000 GRANT TO FAIRFIELD COUNTY SHELTER IF SHE WINS! Please Retweet... LIKES WONT SPREAD WORD, RETWEETS GET POST SEEN=ACTION. Thank you.",2022-04-10 13:54:26.495708,1512044439778344970,2022-04-07 12:27:41+00:00,1,0,2,2,kmygly,692,Fairfield Shelter,Negative,0.3580639064311981
202,202,#Autopsy: Woman found at end of #Fairfield driveway last #summer died of accidental overdo - Apr 6 @ 3:43 PM ET https://t.co/h5AibURau6,2022-04-10 13:54:26.755648,1511792475668729859,2022-04-06 19:46:28+00:00,0,0,0,0,PulpNews,5225,Fairfield Overdose,Negative,0.3632434904575348
203,203,"Fairfield woman found dead in August died of accidental overdose, police say   https://t.co/AySW58OFAA",2022-04-10 13:54:26.755648,1511784656626233357,2022-04-06 19:15:24+00:00,0,0,0,0,KJ_Online,11180,Fairfield Overdose,Neutral,0.3434920012950897
204,204,"Kylee Phillips, 21, was found unresponsive at the end of a Martin Stream Road driveway at about 2:43 p.m. on Aug. 25.

https://t.co/c1DlJTZWXt",2022-04-10 13:54:26.755648,1511776430169989122,2022-04-06 18:42:43+00:00,0,0,0,0,bangordailynews,98437,Fairfield Overdose,Negative,0.35456594824790955
205,205,"Kylee Phillips, 21, was found unresponsive at the end of a driveway on Aug. 25 and investigators at the time weren't certain how she died.

https://t.co/AWUmBAYzy9",2022-04-10 13:54:26.755648,1511773231056928768,2022-04-06 18:30:00+00:00,0,0,0,0,OnlineSentinel,8115,Fairfield Overdose,Negative,0.3422344923019409
