,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
1662,"The Regehrs have been living at their home in a Fairfield fourplex for 18 years. 

But the building came under new ownership last summer, and now they're facing eviction. 

We break down the family's options in today's feature story: https://t.co/Esse0ZKGJa",2022-05-17 21:47:24.492865,1526630128092078080,2022-05-17 18:26:00+00:00,1,2,9,1,,,,,martin_bauman,1427,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.3629946708679199
1663,"“I'll be looking at places… and the [listings will] say, ‘Will suit a working couple or a single person,’ or ‘We’re interested in UVic students.’ They’re very specific about what they want, [and] that's not people with a child with autism and a poodle.”

https://t.co/fNHYn4PYeU",2022-05-17 21:47:24.492865,1526625783229427719,2022-05-17 18:08:44+00:00,0,0,1,0,,,,,JKimmittRowe,936,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.38792848587036133
1664,"Chris and Kyeren know every nook and cranny of the Fairfield home they've shared for 18 years.

Only it might not be their home for much longer. They're facing a 1-month eviction notice, and their options are limited.

My latest for @CapitalDailyVic: 

https://t.co/ZFWbl4fLUg",2022-05-17 21:47:24.492865,1526592532687204352,2022-05-17 15:56:37+00:00,1,2,13,8,,,,,LScollan,344,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.33820173144340515
1665,Excellent reporting on Victoria's housing crisis and the family-level consequences - Capital Daily:  https://t.co/Era6SczhKD,2022-05-17 21:47:24.492865,1526586894405890049,2022-05-17 15:34:12+00:00,0,0,1,0,,,,,NicoleChaland,1138,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.3647427558898926
1666,Time for the @BCGovNews to step in with a rent freeze before more people end up homeless. This Victoria family is facing eviction. Here are their options. - Capital Daily:  https://t.co/jvnpq3haxW,2022-05-17 21:47:24.492865,1526580481491226624,2022-05-17 15:08:43+00:00,0,0,1,0,,,,,sherwinarnott,2440,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.35689690709114075
1667,"“There's no [housing]... So what they actually say is that the child should go to a youth shelter, and then the ministry would become involved [and] the child goes into foster care while the parents go to shelters,” he says.

https://t.co/lEowLldGid",2022-05-17 21:47:24.492865,1526580289387999233,2022-05-17 15:07:58+00:00,3,2,24,10,,,,,StatsRegulation,3860,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.3848966360092163
1668,This Victoria family is facing eviction. Here are their options. #yyj  https://t.co/9g4SeyFdRx,2022-05-17 21:47:24.492865,1526573221062926336,2022-05-17 14:39:52+00:00,0,0,5,2,,,,,PamMars05469311,742,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.35760271549224854
1669,"We have written to @UKHSA following a compliance check of their Healthcare Associated Infections statistics to confirm they can continue to be designated as National Statistics:
https://t.co/3inQXKSXcM",2022-05-17 21:47:24.492865,1526558458404868096,2022-05-17 13:41:13+00:00,0,0,4,0,,,,,Georgia89773296,134,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.36827945709228516
1670,"😢 ""FAMILIES are sleeping in their cars in petrol stations &amp; other public car parks around the #MorningtonPeninsula as housing affordability &amp; the rental crisis worsens""
#affordablehousing #homelessness #crisis #Victoria @MornPenShire @VoicesofMornPen
https://t.co/npWym8txs4",2022-05-17 21:47:24.492865,1526535777282576386,2022-05-17 12:11:05+00:00,0,0,0,0,,,,,LauraWatersUHDB,195,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.3572729527950287
1671,"Plenty of negative reaction to Royal B.C. Museum plan - Victoria Times Colonist
Homelessness rampant in Victoria but NDP wants to raze 54 yr old museum in tieless of rampant inflation!
Cadillac Socialism!
#bcpoli https://t.co/OFARqMKBoY",2022-05-17 21:47:24.492865,1526519414828388352,2022-05-17 11:06:04+00:00,0,0,0,0,,,,,Julieoz836,2746,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.35721316933631897
1672,Looking forward to a great session with @janecwillis sensing spaces of healthcare with Victoria Bates and Rebekah Fleetwood Smith @BristolUni https://t.co/GAuKfsDMCA,2022-05-17 21:47:24.492865,1526509393843572736,2022-05-17 10:26:15+00:00,0,2,13,3,,,,,Brian48846,21,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.3689720630645752
1673,"@bsadams25 @MorpheusBeing 2. v big slap in the face to the party in Victoria. If Tim Wilson Assist Min for Emissions reduction,Michael Sukkar Assist Treasurer  &amp; Min. for Homelessness, Alan Tudge Min for Education, Dan Tehan Min Trade &amp; Tourism lose their seats as well that wipes out the party in Vic",2022-05-17 21:47:24.508699,1526485788678320128,2022-05-17 08:52:27+00:00,1,0,5,0,"Melbourne, Victoria",01864a8a64df9dc4,"[144.593741856, -38.433859306, 145.512528832, -37.5112737225]",,PatDudgeon1,0,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.36228588223457336
1674,"https://t.co/1DR1gMCWcr 5 p.m. Fraud, 1300 block North Denver Avenue. 5 p.m. Shoplifting, Victoria's Secret, 5879 Sky Pond Drive. 6 p.m. Noninjury vehicle crash, ...",2022-05-17 21:47:24.508699,1526481095939829763,2022-05-17 08:33:48+00:00,0,0,0,0,,,,,boulter_jean,4784,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.36530590057373047
1675,Victoria’s prison healthcare system should match community healthcare via @CroakeyNews https://t.co/9ebUtnSOLS,2022-05-17 21:47:24.508699,1526478431411507200,2022-05-17 08:23:13+00:00,1,0,4,2,,,,,BathinRaven,480,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.38425272703170776
1676,"Johnson’s legacy-returning Britain to the times of Victoria-poverty, hunger and homelessness.",2022-05-17 21:47:24.508699,1526469942656245760,2022-05-17 07:49:29+00:00,0,0,2,0,,,,,rwynnemp,9103,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.35585638880729675
1677,"@Victoria_DarkXX Not kinky, I feel nothing sexual here, just violence",2022-05-17 21:47:24.508699,1526466804654153729,2022-05-17 07:37:01+00:00,1,0,1,0,,,,,socialhous,39,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.3582790493965149
1678,"These newly completed modular homes were constructed off-site and transported to vacant land in Colac.

They're part of more than 110 modular social homes we're building across Victoria, predominantly in regional areas to quickly address housing availability. https://t.co/OsU68c8S6k",2022-05-17 21:47:24.508699,1526454677901959175,2022-05-17 06:48:50+00:00,0,1,10,0,,,,,MediaSequitur,2967,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.3908943235874176
1679,"On any given night around 24,000 people experience homelessness in Victoria while 280,000 private dwellings sit empty. Homelessness is a political choice.",2022-05-17 21:47:24.508699,1526451381409722368,2022-05-17 06:35:44+00:00,0,0,0,0,,,,,VIFreeDaily,871,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.3587469756603241
1680,"Denied medical care due to vaccine status.

I'd love to see them justify this position with a scientific argument in front of a panel of ethical scientists.

Healthcare in Victoria has regressed into black cats and full moon level Lysenkoism. #Auspol #SpringSt https://t.co/uLYEsFPWW8",2022-05-17 21:47:24.508699,1526409479570755586,2022-05-17 03:49:13+00:00,0,0,12,1,,,,,martynschmoll,4600,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.36684083938598633
1681,"PHOTOS: 8 more youth arrests in Victoria relating to violence, vandalism https://t.co/5G83sAOLtT",2022-05-17 21:47:24.508699,1526398759734632448,2022-05-17 03:06:38+00:00,0,0,0,0,,,,,aishamae,5211,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.366443932056427
1682,"@MarkQuarless @IsleNuck @AwaitingJuno @RealLuckless @eikonos @MS_athlete From the guy who calls safe streets advocates “zealots”, connects them pejoratively with affordable housing advocates, and says poor people can just move out of Victoria until they can “better themselves” like you did… I mean…",2022-05-17 21:47:24.508699,1526394051557068801,2022-05-17 02:47:55+00:00,1,1,3,0,,,,,jaunnewsusa,519,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.3661545217037201
1683,"Interesting people commenting on this story saying they are just ""done"" wearing a mask in the supermarket etc. Guess who is also ""done""? Healthcare workers who can't just shrug their shoulders and pretend the pandemic is over. https://t.co/chJlu5xu2D",2022-05-17 21:47:24.508699,1526386282170966021,2022-05-17 02:17:03+00:00,141,28,1823,496,,,,,UsaJaun,885,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.3497070074081421
1684,"8 more youth arrests in Victoria relating to violence, vandalism – Victoria News https://t.co/jTL5LZapiq",2022-05-17 21:47:24.508699,1526382522954829828,2022-05-17 02:02:06+00:00,0,0,0,0,,,,,allaussievoices,352,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.36368322372436523
1685,"8 more youth arrests in Victoria relating to violence, vandalism – Victoria News https://t.co/sJuld6i5rR",2022-05-17 21:47:24.508699,1526380931564679168,2022-05-17 01:55:47+00:00,0,0,0,0,,,,,asdinbahac,0,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.3622274398803711
1686,"Victoria, WAKE UP! The health system is under pressure because he made it that way. Literally, look how long Labor have served in government, he was also the Health Minister!

Then look at the amount of healthcare staff that were fired for not taking a vax which isn’t effective. https://t.co/aUwPGlR03a",2022-05-17 21:47:24.508699,1526372089250258945,2022-05-17 01:20:39+00:00,0,0,0,0,,,,,K1rr1ly,2040,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.35574090480804443
1687,COVID and influenza cases are on the rise in central Victoria as patient demand poses a challenge to the healthcare system https://t.co/QHbfUWZEJn,2022-05-17 21:47:24.508699,1526362981088563202,2022-05-17 00:44:27+00:00,0,0,0,0,,,,,WilStracke,3025,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.36071938276290894
1688,"@sterow @bencjenkins We should get national standards
Victoria has one of the longest waiting lists for public housing per capita
Promises for new affordable housing are notional
State gov has sold off enormous amounts of existing public housing stock",2022-05-17 21:47:24.508699,1526360312785424384,2022-05-17 00:33:51+00:00,0,0,0,0,,,,,benschneiders,9248,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.3612305521965027
1689,Shout out to the @ASUnion in Victoria for negotiating the first ever Family &amp; Domestic Violence leave clause all those years ago. And to the union movement for picking it up and pushing it into every industry. And to @unionsaustralia for running this case. FDV leave saves lives.,2022-05-17 21:47:24.508699,1526356104598650881,2022-05-17 00:17:08+00:00,4,2,134,34,,,,,HomeForHope,3093,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.35607245564460754
1690,This is a big deal. It was a bit over a decade ago that Surf Coast Shire Council in Victoria included paid DV leave for the first time in an agreement with the ASU  - a world leading entitlement at that time.  https://t.co/NkgVWEBmQo,2022-05-17 21:47:24.508699,1526355423871533056,2022-05-17 00:14:26+00:00,1,0,47,16,,,,,dridgeway3,31,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Neutral,0.3463793396949768
1691,"We mourn the passing of Ms Hughes who, along with her husband Ted, was instrumental in founding the Greater Victoria Coalition to End Homelessness. Godspeed Helen and RIP

https://t.co/OLFxO0NGJZ",2022-05-17 21:47:24.508699,1526223020691312641,2022-05-16 15:28:18+00:00,0,0,0,0,,,,,grandkidsnana77,11,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.39606568217277527
1692,"Sean lived on the streets of Victoria. Now he's gone. Here's his story
https://t.co/N3CHQWVRFi",2022-05-17 21:47:24.508699,1526198147248181249,2022-05-16 13:49:28+00:00,0,0,0,0,,,,,RSAEvents,32105,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.365414559841156
1693,"@AdamPOlsen @bcndp Exactly! Not everyone travels well, nor is able to go to Victoria! I think Horgan’s brain has been addled by his Ca!!  What about the homelessness? Cost of living!!  He “Never raised the Disability 6.9 puny cents in April! Yet gave his team a $25,thou  raise.  He’s out!!",2022-05-17 21:47:24.508699,1526190571458506752,2022-05-16 13:19:22+00:00,0,0,0,0,,,,,UniqueEyeCentr1,15,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.35354265570640564
1694,"We're super excited to be welcoming @Victoria_Spratt to the RSA virtual stage on 19 May (publication day!) at 1pm BST to discuss her book 'Tenants' and Britain's social housing crisis. 

Book now: https://t.co/9TfP6j053p #RSAtenants https://t.co/xPXGsSt3Lw",2022-05-17 21:47:24.508699,1526162368069246977,2022-05-16 11:27:17+00:00,0,0,1,2,,,,,Joevafanculo,11,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Neutral,0.3559800982475281
1695,"Monday Motivation

You can come for your eye check, eye instruments and eye quality shades @suite 101 Ahmadu Bello Way, Victoria Island, Lagos Nigeria.

Call/WhatsApp
08033466876, 08056199086, 08056199070.

#optometrist #hospital #doctor #motivation #tips #healthcare #ASUU https://t.co/nk3B6D4XQS",2022-05-17 21:47:24.508699,1526158038083813377,2022-05-16 11:10:05+00:00,0,0,1,1,,,,,ErnestLang_YVR,198,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.36427879333496094
1696,"@PeteJMcGill @AlboMP @ScottMorrisonMP Not sure if removing negative gearing would have made housing more affordable, I think investors would raise rents to compensate as has occurred in Victoria with Labor's minimum standard policy which gives renter's more rights but has impacted rents.",2022-05-17 21:47:24.508699,1526124477524115456,2022-05-16 08:56:44+00:00,0,0,0,0,,,,,cie1947,7367,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.35953062772750854
1697,"With the majority of folks living on the streets grappling with addiction and mental illness, it's not realistic to presume that individuals in those circumstances will be in a position to make the best decisions to protect themsel…https://t.co/aQBkvO7quJ https://t.co/uaASQVplXC",2022-05-17 21:47:24.508699,1526112734156161024,2022-05-16 08:10:04+00:00,0,0,0,0,,,,,leonetwo,440,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.37516504526138306
1698,"Meanwhile, Horgan builds museums. Cruelty is the point. 
Sean lived on the streets of Victoria. Now he's gone. 
An official cause has not been determined, but Sean struggled with many physical and mental health problems. 
 https://t.co/wOR84CTHn5",2022-05-17 21:47:24.508699,1526107847494291456,2022-05-16 07:50:39+00:00,1,0,8,6,,,,,radswan1,3019,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.3670958876609802
1699,"@btckr @008moonside The Coalition do not want to fund public housing, neither do state governments - except Victoria. What alternative do people have when they cannot find affordable rentals? They live in their cars, or in a tent, or on the street.",2022-05-17 21:47:24.508699,1526093133116604416,2022-05-16 06:52:11+00:00,0,0,4,3,,,,,iSpySchool,267,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.36231154203414917
1700,@AlboMP @MarkMcGowanMP Come see  your “best healthcare system” in Victoria 🥴🥴 … where little children are dying waiting for ambulances … all under labor !,2022-05-17 21:47:24.508699,1526090671378923521,2022-05-16 06:42:24+00:00,1,0,16,7,,,,,CalgaryBluesky,422,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.36120498180389404
1701,I’ve seen the negative impact of working in healthcare adversely affect people at every stage of career from medical students to heads of department. #Medicine is hard but I am so grateful to work in the field #MedTwitter #SuicidePrevention #Mentalhealth https://t.co/L26PEWmC2m,2022-05-17 21:47:24.508699,1526083390826373120,2022-05-16 06:13:28+00:00,0,0,3,3,,,,,jondknight,754,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.34824326634407043
1702,"Mayors of several B.C. cities have called on the province to make it easier to force vulnerable people into care, while several legal and advocacy groups say forced institutionalization.

Sugrue says the current system failed her brother.

https://t.co/RqpYyUinbC",2022-05-17 21:47:24.508699,1526078247334576128,2022-05-16 05:53:01+00:00,0,0,0,0,,,,,picardonhealth,134258,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.36609411239624023
1703,Sean lived on the streets of Victoria. Now he's gone. Here's his story | CBC News https://t.co/uYGTfjLOxx,2022-05-17 21:47:24.508699,1526077270472925186,2022-05-16 05:49:09+00:00,0,0,0,0,,,,,SeagirlAbuson,167,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.35628101229667664
1704,"Sean lived on the streets of Victoria. Now he's gone. Here's his story, by @GregorCraigie https://t.co/mSMcnqxnUq via @cbcnews #homelessness #addiction #MentalHealth",2022-05-17 21:47:24.508699,1526069473366577152,2022-05-16 05:18:10+00:00,1,0,14,6,,,,,KateEGuest,954,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.36926090717315674
1705,"@PinkNews very right point, l have experienced it here in Victoria BC, and l didn't who to tell/explain what are bad intentional healthcare from some of my Dr that caused me more effects l had to take care and time up to now!",2022-05-17 21:47:24.508699,1526064949746814977,2022-05-16 05:00:11+00:00,0,0,0,0,,,,,PalusoSonny,127,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Negative,0.35531169176101685
1706,The 'unnamed woman' in this report is my mother. Her name was Mary Morrow. She was one of who knows how many people who have died because Victoria's healthcare system is not fit for purpose. https://t.co/E4Z1LJUp2j,2022-05-17 21:47:24.508699,1526040842162544640,2022-05-16 03:24:23+00:00,2,0,14,2,,,,,Brightonbayside,24,"Victoria (aceh OR ops OR avi OR the john howard society of victoria OR substance uvic OR encampment OR peer housing support OR coordinated access ""and"" assessment OR safe supply OR frontline OR frontline worker OR healthcare OR violence OR camper OR homelessness OR affordable housing OR eviction OR social housing OR social structure) lang:en -is:retweet",Victoria,Positive,0.37132036685943604
