text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
PD Elvis at London Bridge &amp; Victoria doing what he does best. Weapons and drugs off the streets. @BTPLondonBridge @BTPLondon @CityPolice @CityPoliceCops #knivescostlives https://t.co/mrbE4lBobu,2022-08-22 19:22:48.680239,1560235217465610247,2022-08-18 12:00:38+00:00,2,2,152,6,,,Herrin_Vic,6323,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Positive,0.34450605511665344
"Schau Dir meine meine Clips bei @iWantClips an. 
Check out my store here and get addicted!

 https://t.co/x1DWARONHQ",2022-08-22 19:22:48.680251,1560216235131928577,2022-08-18 10:45:12+00:00,0,0,4,2,,,William33811161,22,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Neutral,0.39380112290382385
"@9NewsMelb @ChrisKohler Victorians want to get the hell out of Victoria especially Anarchy formally known as Melbourne.
Injecting rooms across Melbourne &amp; legalising drugs post election.
Crime &amp; rampant youth crime, weak bail &amp; sentencing that put offenders back on streets, some same day @theage @3AW693 https://t.co/JCSbVYJ4aG",2022-08-22 19:22:48.680265,1560187013852123136,2022-08-18 08:49:05+00:00,1,0,0,0,,,OriginalSpinDr,10,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Positive,0.39287805557250977
"@SkyNewsAust We’ve heard it from the LIBS before. Unfortunately both sides are addicted to it 

https://t.co/B6KStnUJfO",2022-08-22 19:22:48.680277,1560145178102738944,2022-08-18 06:02:51+00:00,0,0,0,1,,,Kyro3000,3,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Positive,0.3948775827884674
@fentymenage @Jxyfrm900 @Krash_Override @WWE @RealPaigeWWE It’s not like they act like they don’t exist lol. They just haven’t done much worthy of being mentioned for. At what point in time we’re they gonna bring up Victoria on a random raw?,2022-08-22 19:22:48.680289,1560124180003160064,2022-08-18 04:39:24+00:00,1,0,0,0,,,DoctorDoctorBi,813,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Positive,0.38269197940826416
@SueIeraci @PEMDocSyd @ketaminh Drugs on discharge is an uniquely NSW problem. NSW Health opted to get lump sum payment as a “boost” to the bottom line and are not allowed to write PBS scripts for patients per state-federal agreement. Victoria for instance have PBS scripts on discharge.,2022-08-22 19:22:48.680302,1560117156875948034,2022-08-18 04:11:30+00:00,1,0,1,0,,,AusPropJournal,2981,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Positive,0.37729066610336304
Victoria trio awarded Youth Harm Reduction Award for life-saving training and education efforts  https://t.co/og4PYaeSyq,2022-08-22 19:22:48.680337,1559970416759754752,2022-08-17 18:28:24+00:00,0,0,1,1,,,VanIslandHealth,16770,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Neutral,0.393314391374588
The inaugural Youth Harm Reduction Award was given recently to Sam Elder and siblings Made and Nyoman Sparshu for their commitment and dedication to harm reduction awareness and training. Read more: https://t.co/M6u0aBb7KH #HarmReduction https://t.co/I5GPBevoKT,2022-08-22 19:22:48.680348,1559963576378560515,2022-08-17 18:01:13+00:00,1,0,9,2,,,winpca,581,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Neutral,0.41643139719963074
"Retail Store Manager | The Salvation Army Thrift Store – National Recycling Operations (Victoria, BC) | Full time - Temporary / Contract - $23.16 - 34.74/hr | Apply by: Sun, 28 Aug - https://t.co/BpaGYg26CW",2022-08-22 19:22:48.680359,1559957027417464835,2022-08-17 17:35:12+00:00,0,0,0,0,,,GeneV318,2532,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Neutral,0.37357965111732483
"Distribution Associate (General Warehouse) | The Salvation Army Thrift Store – National Recycling Operations (Victoria, BC) | Full time - $18.01/hr | Apply by: Wed, 24 Aug - https://t.co/h8qCj5dVnN",2022-08-22 19:22:48.680371,1559957005627822080,2022-08-17 17:35:07+00:00,0,0,0,0,,,s_malcolmson,6765,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Neutral,0.38298383355140686
@MysterySolvent Plastic high heels from Victoria's Secret as a fashion choice when attracting drug addicted boyfriends,2022-08-22 19:22:48.680383,1559955504083918849,2022-08-17 17:29:09+00:00,0,0,5,0,,,cunkoncoren,425,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Negative,0.36316707730293274
"Congratulations Sam, Made and Nyoman for winning this honour!
Your work training youths to save lives will inspire others to support people who are struggling.
https://t.co/kpV2nBq1tJ",2022-08-22 19:22:48.680396,1559952392971358208,2022-08-17 17:16:47+00:00,0,0,4,1,,,theSkreech,193,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Neutral,0.419715017080307
"victoria coren mitchell to sex, drugs, etc. https://t.co/IvAgKMw06z",2022-08-22 19:22:48.680408,1559942656570150912,2022-08-17 16:38:06+00:00,2,0,1,0,,,TSA_Scotland,586,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Positive,0.34604889154434204
@Victoria_Glitch I would never tell nobody to do drugs but shrooms is raw to me 😂🤣😂 pills and lean I would never 😂🤣,2022-08-22 19:22:48.680420,1559931749022433280,2022-08-17 15:54:45+00:00,4,0,1,0,,,YeshuaforeverA1,91,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Positive,0.35894590616226196
"We believe that people are all created equal,’ says Major Victoria Edmonds, who represents The Salvation Army at the United Nations and advocates for people to ‘have food, education, water, sanitation’ .  
Read our interview with her: https://t.co/bGGNcgWvjU",2022-08-22 19:22:48.680431,1559833133192777729,2022-08-17 09:22:53+00:00,0,0,2,0,,,MFourpaws,173,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Neutral,0.410533607006073
"Victoria CHO said 1 jabin, 2 jabin, 3 jabin 4 jabin has not worked make sure you still get your test and we have some anti viral drugs for you.  But check out what the experts really say. https://t.co/Pq6gOXiJVJ This should really be getting reported by the media.  I seen it being shared by Dr Mike Yeadon and Dr Robert Malone.  Why are the media not willing to debate with these Dr's?  We all know why. It's going against the narrative. https://t.co/duhFo0ulSU",2022-08-22 19:22:48.771355,1559827461956726784,2022-08-17 09:00:21+00:00,0,0,2,0,,,camidlifecrisis,571,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Positive,0.35040244460105896
"High stakes: the cryptocurrency casino king who bought the most expensive house in Victoria https://t.co/uGmdVeu5oo
This sort of wealth is an obscenity.   Sucking blood out of addicted people.",2022-08-22 19:22:48.771397,1559818971112669188,2022-08-17 08:26:37+00:00,0,0,0,0,,,TeriMoten,1108,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Negative,0.34682896733283997
"@anarchodelphis @NewsReader604 @CDCofBC This is what London Drugs here in Victoria always looks like, too.  They’ve had supply issues from the start of the pandemic, definitely worsening with each subsequent wave.  And a reduction in the hours for their pharmacy.",2022-08-22 19:22:48.771414,1559759581282152449,2022-08-17 04:30:37+00:00,2,0,3,0,,,TaxNerdOz,65,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Positive,0.370205819606781
"CMHA anticipates hiring a pool of workers—including people with lived experience of mental health or substance use disorders, as well as clinical counsellors, nurses, social workers, and harm reduction workers.https://t.co/s4IGkL2M6G",2022-08-22 19:22:48.771451,1559642749841727490,2022-08-16 20:46:22+00:00,0,0,0,0,,,subgirlCD,6531,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Neutral,0.4039606750011444
"@DaveThompsonVIC Dave, another question (you may not have courage to answer):
If 12/13 municipalities refuse to cooperate to support homeless and addicted, should the City of Victoria taxpayers take care of all of them?
(from a formerly homeless person)

@Adam_Stirling @CTVNewsVI @CHEK_News",2022-08-22 19:22:48.771464,1559605346712178688,2022-08-16 18:17:45+00:00,0,0,1,0,,,GeordieClarke,2606,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Positive,0.3549894690513611
@GoddesStacytg @oinkmisspiggy @sissy_admirer @JoannaArmstro18 @DaveWal02182217 @charlottewilia5 I am Anna. A 35 year old sissy living in Victoria BC Canada. A BBC addicted whore and aspiring sissy porn star as well as s phone sex girl. https://t.co/SL3gClO1QL,2022-08-22 19:22:48.771476,1559546251388915713,2022-08-16 14:22:55+00:00,3,0,10,3,,,lizzy_sci_pol,79,Victoria (beacon community services OR fernwood community association OR mental health society of greater victoria OR salvation army victoria OR the mustard seed OR victoria brain injury society OR affordable housing OR harm reduction OR point in time OR addicted OR drugs OR narcotics OR substance use) lang:en -is:retweet,Victoria,Positive,0.34279119968414307
"@theskyscribe Cheesy:
Salt &amp; Pepper
Peanut Butter &amp; Jelly
Two peas

Worn out:
Romeo &amp; Juliet
Fred &amp; Wilma Flintstone 
Adam &amp; Eve

Creative:
The Phantom &amp; Christine
Joseph &amp; Mary
Cleopatra &amp; Marc Anthony
Prince Albert &amp; Queen Victoria

Avoid:
Politics
Anime
Drugs &amp; anything
John &amp; Yoko",2022-08-22 19:22:51.672965,1561892066166284288,2022-08-23 01:44:21+00:00,0,0,0,0,,,ceneblock,418,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.3488718271255493
"@PremierScottMoe Politicians believe  we are really suffering. Saturday in Regina, restaurants full, bars full  cars trucks cruising the streets, ice cream stands full. Victoria east vehicle traffic non stop going fast to no where. Hum pretty tough life , Not. Money should fund health care.",2022-08-22 19:22:51.673000,1561881718331777024,2022-08-23 01:03:14+00:00,0,0,0,0,,,JamesCo57444067,0,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.3499962091445923
"Beginning to look like Canada needs an intervention.

Is being a major international source of illegal drugs something we want to be known for?
#cdnpoli
https://t.co/hglASv2OGu",2022-08-22 19:22:51.673007,1561876960745234432,2022-08-23 00:44:20+00:00,1,0,0,0,,,EricSchild2,252,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.37652260065078735
"Finnish Prime Minister Sanna Marin, who received criticism after videos of her dancing with a man and partying with a group of friends were leaked online, has returned a negative drug test.

https://t.co/uQpjM30DhS",2022-08-22 19:22:51.673014,1561876199558721537,2022-08-23 00:41:18+00:00,16,2,16,0,,,SkyNewsAust,619269,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.398356556892395
"2 arrested after Victoria police seize $100K, drugs and guns https://t.co/5Dg36IASvR",2022-08-22 19:22:51.673037,1561860546269515776,2022-08-22 23:39:06+00:00,0,0,0,0,,,gorgewatch,290,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.40218937397003174
"Australian police finds  'extraordinary' stach enough for 5 million dose.
Police said drugs were hidden in a industrial machine known as lathe arrived at port Melbourne in December from Canada.
The purpose is to alert community of harm of fentalyln
https://t.co/ihHCuHeQZP",2022-08-22 19:22:51.673044,1561853234964299777,2022-08-22 23:10:03+00:00,0,0,0,0,,,Gita91616633,32,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.3517177700996399
"Things often move slowly in public policy, but they are creeping along. Victoria and NSW have been putting out public alerts on dangerous/adulterated drugs. Peer led, harm reduction night-life services are expanding around the country. 8/12",2022-08-22 19:22:51.673051,1561848584198180864,2022-08-22 22:51:34+00:00,1,0,4,0,,,AshBinAus,662,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.3649957478046417
"How can anyone profess care for homeless/addicted; while simultaneously calling to defund the police? Law enforcement is what's needed to go after the #OCG (organized crime groups) that are responsible for the toxic drugs which are killing ppl.
#YYJPoli 
https://t.co/Q1xKPMSWw2",2022-08-22 19:22:51.673058,1561844973275717632,2022-08-22 22:37:13+00:00,1,0,6,2,,,HeartAGlow,1523,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.37829309701919556
"OphyliaChoco MuskBakkarat Rouge 540Oud touchSuffers paradise body philosophy Victoria secret body mistY’all can dm for recommendation and i also sell at really affordable prices https://t.co/qLbp8UzzC4 What’s the name of your perfume/body spray?Answer Abeg,e get why👀",2022-08-22 19:22:51.745890,1561841541735497734,2022-08-22 22:23:35+00:00,0,0,0,0,,,Liizaayo,232,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Negative,0.3437373638153076
"@DanielAndrewsMP thinks... I know! people in a tent equals camping &amp; people love camping, camping is when we are on holidays and people love holidays therefore people will love being in Hospital tents - #yourwelcome #Victoria 🤗 cmon @MatthewGuyMP  #auspol https://t.co/MlvKtfiDZK Of course @DanielAndrewsMP knocks @MatthewGuyMP proposal to use the Mickleham Quarantine facility as a hospital, claiming it”not clinically safe to pretend it's a hospital"". Why would you, when you could use a tent?🙄#sackdanandrews https://t.co/DqDnHCe3IU",2022-08-22 19:22:51.833990,1561834953947906048,2022-08-22 21:57:25+00:00,0,0,0,0,,,leighsmusic,2925,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.36029118299484253
"@MS_athlete @megan_mistakes @hrmcleod Susan, 7 years in Victoria we had no GP, after 3 months in AB we got one. Even though I agree things are bad all over Canada, I don’t think there’s a place worse than BC regarding health care.",2022-08-22 19:22:51.834020,1561829976936067072,2022-08-22 21:37:38+00:00,0,0,0,0,,,NatashaNRamsey,89,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.35170385241508484
"LOOKING FOR A GENUINE AFFORDABLE TUTOR? DM Finance, someone pay, Math, Physics, chemistry, PowerPoint, Full classes, Religion, Biology, Online classes, Assignments, Nursing, Finals, Discussions, Homework, Coursework etc. 
@victoria_essays",2022-08-22 19:22:51.834031,1561823776358014976,2022-08-22 21:13:00+00:00,0,0,0,0,,,victoria_essays,64,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.37415245175361633
"@eachwayjase @theheraldsun They’ve been selling drugs in Victoria St for 30 years and injecting, overdosing and dying in the commission housing and surrounds for just as long, in just as close proximity to kids When did it suddenly become somewhat unsafe actually?",2022-08-22 19:22:51.834041,1561820844938399744,2022-08-22 21:01:21+00:00,1,0,0,0,,,Cannulator,1240,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.39401039481163025
@Apres_Victoria He had some real behavioral issues. He was adopted &amp; his mother was on drugs while she was pregnant with him.,2022-08-22 19:22:51.834050,1561816581436575744,2022-08-22 20:44:24+00:00,0,0,0,0,,,Tashiee_J,900,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.38187459111213684
"@Walkabout24 Victoria Police officers performing a “welfare check” on a person withdrawing from drugs… John Edney, Florian Hilgart and Brad McLeod… all dogs, got away with murder… lucky they checked his welfare… I’d love to check theirs… https://t.co/LDcFeYIIHe",2022-08-22 19:22:51.834059,1561809737296928768,2022-08-22 20:17:13+00:00,0,0,0,0,,,BogdansMagic,206,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.3415375053882599
"@Jim_Syke @SusanKimYYJ If I recall correctly, Together Victoria's buzzwords in the 2018 election were ""affordable, inclusive, and thriving."" Sounds like a variation on a theme.",2022-08-22 19:22:51.834069,1561805336440217603,2022-08-22 19:59:43+00:00,1,0,2,0,,,Stew16art,484,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.3653638958930969
"So the last poll indicated that the majority thinks that the creation of more purpose-built rentals will help with the lack of affordable rents in Victoria.

Question: Will MMHI help or hinder this goal?",2022-08-22 19:22:51.834077,1561800534079598594,2022-08-22 19:40:38+00:00,0,0,0,0,,,BlockedAtAryze,39,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.3841961622238159
@danieldaviesRPL @WirralCouncil @Wirral_Chamber @LivEchonews @WIRRALGLOBENEWS @Visit_Wirral @NewBrightonNIBS @NBCouncillors @CommonsLUHC @angelaeagle @Instoflicensing At one time I would walk down Victoria Rd with only litter for company but now I always meet a friend - or five - and visitors from near and far. Never fails to put a smile on my face.,2022-08-22 19:22:51.834086,1561786407760367616,2022-08-22 18:44:30+00:00,1,0,16,0,,,thedustyteapot,11901,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.347513884305954
"Initially the hall supposed to be called the Central Hall of Arts and Sciences, but the name was changed to the Royal Albert Hall of Arts and Sciences by Queen Victoria upon laying the foundation's stone in 1867, in memory of her husband, Prince Albert, who had died 6yrs earlier. https://t.co/4t2GAC6cAT",2022-08-22 19:22:51.834095,1561777986998677504,2022-08-22 18:11:03+00:00,0,1,1,1,,,postlo,80,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.3495059907436371
"Tinubu laid the foundation in real estate as never seen before in Africa, before the advent of this democracy, Victoria island and Ikoyi used to be the boundary of Lagos,he opened the frontiers of Lekki,VGC, Ajah and banana islands, Lagos is building a megacity at the heart https://t.co/jcInRD3Q6D",2022-08-22 19:22:51.834103,1561767522029953025,2022-08-22 17:29:28+00:00,2,0,50,21,,,OlatunjiArije,794,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.4003778100013733
"@vicpdcanada enjoy some of these disgusting filthy ass humans at least they are further away from where I live I told you should depopulate some or send them to a deserted island then maybe we won't have as many same goes towards @VancouverPD

https://t.co/CV1UaQiUsD",2022-08-22 19:22:51.834112,1561739487905865728,2022-08-22 15:38:04+00:00,0,0,0,0,,,GawdIWantCops,0,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.39965251088142395
"The sky's the limit in the Victoria Hospital Foundation 50/50 Raffle! 

Enter to WIN 3 tax-free cash prizes &amp; make your dreams come true. Our Early Bird #1 draw is tomorrow, Aug. 23rd. 

Get your tickets before 9:30 AM, &amp; you could be our next WINNER! 👉  https://t.co/slA6hJYx0I https://t.co/daJhWlUItL",2022-08-22 19:22:51.834120,1561729914276966400,2022-08-22 15:00:01+00:00,0,0,0,0,,,SupportTheVic,632,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.37075600028038025
"Join our C.O.O, Dr. @AdeojoJubril as he speaks on 'Energy As A Foundation For Nigeria's Shared Prosperity And Unity' alongside other speakers, slated for 31, August 2022 at Civic Centre, Victoria Island, Lagos. The event is organized by the Nigeria Oil and Gas Outlook.
#oilandgas https://t.co/WeWYmuIGHi",2022-08-22 19:22:51.834129,1561715707267645442,2022-08-22 14:03:34+00:00,0,0,3,1,,,MyOwatts,478,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.39699268341064453
Renovation update! 🚧The Victoria &amp; Friends backyard is getting a complete makeover thanks to funding received from the Ontario Endowment for Children and Youth in Recreation Fund and the Karen &amp; Peter Turkstra Family Foundation Fund through the Hamilton Community Foundation! 💜 https://t.co/KRmFLkZiD3,2022-08-22 19:22:51.834137,1561715185420800006,2022-08-22 14:01:30+00:00,0,1,6,3,,,IntervalHamOnt,1395,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.4300990104675293
"Meet Victoria, Poppy and Clare 👋

After meeting on their Level 3 Adult Care course they made a pact to continue onto the Health and Social care degree together 🤝 https://t.co/tQvnUYsbFs",2022-08-22 19:22:51.834146,1561703751295066113,2022-08-22 13:16:04+00:00,0,0,0,0,,,b_and_fc,6206,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.4027301073074341
Victoria Cruises brings  you  the  world's  first  affordable  residential  ship. #retirementship #luxury #travel #digitalnomad #cruise #worldcruise #houseboat #residentalship #retirement #rental #liveonboard #residential #apartments #lifestyle #lifestyleandleisure https://t.co/bNTTBRhM3V,2022-08-22 19:22:51.834154,1561699726256488449,2022-08-22 13:00:04+00:00,0,0,0,0,,,VCL2002Ltd,29,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.4168434739112854
