,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood
202,"“We need rental housing across the city,” he said. “We have a one per cent vacancy rate and we haven’t had a healthy vacancy rate in Victoria since 1996, when it jumped to four per cent.”

480/492 Esquimalt rental project heads to CoTW this week! https://t.co/G288DYqR1y",2022-08-02 22:37:34.105897,1552297099303141376,2022-07-27 14:17:23+00:00,0.0,1.0,24.0,0.0,,,TalktoARYZE,3919,(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
203,"2600-year-old Issyk Inscription.
Two lines of Saka (Scythians) inscription that changed view on the history of Turkic people.
 Found in 1970 in a royal tomb located within Balykchy (Issyk), a town in Kyrgyzstan near Lake Issyk, and was dated by 5-th c. BC
https://t.co/yP9m3aPDEG https://t.co/9cUSRArCAF",2022-08-02 22:37:36.955640,1554203135668879362,2022-08-01 20:31:17+00:00,1.0,1.0,37.0,9.0,,,EkinEvans02,4487,"(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
204,"@Pwoodee67 @ADL_Archivist @abcnews https://t.co/PbsKYHWF4n
Royal college of general practitioners.
LGBT people face higer rates of family violence.",2022-08-02 22:37:36.955640,1553857402524831745,2022-07-31 21:37:28+00:00,0.0,0.0,1.0,0.0,,,ActuallyAsh992,146,"(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
205,"Historic Middlesbrough: 1889 v 2021 

The sketch showing the Royal Procession at the opening of Middlesbrough Town Hall in 1889 - featured in 'Historic Middlesbrough' - is compared to a similar view from 2021. 

Order Historic Middlesbrough now at https://t.co/tfPbD1i1L1 https://t.co/DnjOtBUq6I",2022-08-02 22:37:36.955640,1553279614981644288,2022-07-30 07:21:33+00:00,0.0,0.0,1.0,0.0,,,HeritageUnlockd,1514,"(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
206,"Engineering Technologist - Development &amp; Public Works - Town of View Royal (View Royal, BC) https://t.co/Bjl4NSDEES",2022-08-02 22:37:36.955640,1553123587934019587,2022-07-29 21:01:33+00:00,0.0,0.0,0.0,0.0,,,CivicJobs,4027,"(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
207,"Aryze Developments has proposed to build a 6-storey rental building atop three commercial/industrial units in Victoria. The building would include 85 units and 13,000sqft of commercial space. #realestate #CRECanada https://t.co/SjH9idAHgY",2022-08-02 22:37:39.693691,1552398718825107456,2022-07-27 21:01:11+00:00,0.0,0.0,0.0,0.0,,,RENXca,12887,(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (aryze developments OR district of saanich OR literacy victoria OR restorative justice victoria OR the downtown victoria business association OR township of esquimalt OR victoria placemaking OR emergency housing OR reaching home OR front line worker OR front line OR thief OR homeless OR addicted OR povertypimps) lang:en -is:retweet,view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
208,"@vic_navarrete_ @JDWhite112 @spencergh2 @SneakerPhetish Oh I don’t care either. They’re not for me, but I don’t judge. Just highlighting that an illegally produced/sold approximation/copy product is different than legally governed and authorized generics. Generic drugs are governed by the FDA. Rep kicks are the Wild West &amp; illegal.",2022-08-02 22:37:42.522314,1553813818500796416,2022-07-31 18:44:17+00:00,1.0,0.0,1.0,0.0,,,j_mobile,186,(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
209,"“This is going to be all about working folks, singles, families and individuals, and affordable to people with incomes as high as $120,000, and as low — a lot of the units — for folks with incomes of just $30,000”

#VicWest #AffordableHousing 
https://t.co/C1LbVmFEzt",2022-08-02 22:37:42.522314,1552820069117218816,2022-07-29 00:55:29+00:00,0.0,0.0,0.0,0.0,,,michalsz,204,(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
210,#ViewRoyal - View Royal amending its parks bylaw to restrict overnight camping https://t.co/Ur8KUeAbV0,2022-08-02 22:37:48.326424,1553069477465468930,2022-07-29 17:26:32+00:00,0.0,0.0,0.0,0.0,,,BCHeadlines,2720,"(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
211,"“Amid these huge gaps in coverage, healthcare organisations are focusing on such issues as new draft guidelines from the Royal College of Obstetricians and Gynaecologists on how to support transgender men in “chestfeeding” babies.” https://t.co/vmvuRv6K99",2022-08-02 22:37:48.326424,1552542969307271169,2022-07-28 06:34:23+00:00,2.0,1.0,2.0,2.0,,,PhilJC2,648,"(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
212,"Tsartlip Summer Students and Day camp participants are doing a car wash fundraiser for their field trip to the waterslides! ☀️🚗🧽

Date: August 5th and August 12th
Time: 10am to 3pm
Location: Tsartlip Pump Gas station https://t.co/Y9ZRm0xmdT",2022-08-02 22:37:51.099935,1553425221327241218,2022-07-30 17:00:08+00:00,0.0,0.0,0.0,1.0,,,TsartlipNation,63,(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
213,"Listen to ""Royal Family Kids Camp"" by From A Particular Point of View.. ⚓ https://t.co/8e0rKfUgmq",2022-08-02 22:37:51.099935,1553157924867846144,2022-07-29 23:18:00+00:00,0.0,0.0,0.0,0.0,,,dkhummel,272,(view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip) (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,view royal OR harris green OR hillside-quadra OR vic west OR stadacona park OR lochside OR tsartlip
214,"@LeratoFiona @Leera2Ndlovu @ZamakonkeK @NancyDegrecia I don't teach my child myself. She has a tutor. She goes to the tutor centre. Not too expensive,you pay the tutor fees and service provider fee. I think it differs from area to area. Hers is in Teresa Park, Pretoria North not too bad. Check on the Impaq website.",2022-08-02 22:37:56.724694,1553617427967139840,2022-07-31 05:43:54+00:00,2.0,0.0,5.0,0.0,,,Itu_54263,167,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
215,"If approved by the Victoria council, the donation of a $15-million site by Bayview Place developers aims to create at least 180 affordable units in a building at the southeast corner of Esquimalt Road and Catherine Street. https://t.co/7RVKbSNwlV",2022-08-02 22:37:56.724694,1553155509053599744,2022-07-29 23:08:24+00:00,0.0,0.0,2.0,0.0,,,VictoriaNews,22394,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
216,"Excited to be on board as an ambassador for the @WBFCFoundation! The Foundation does a power of work across the west of Melbourne and Victoria delivering community programs to people of all backgrounds, ages and abilities. https://t.co/b1DzK3fM4N We are excited to announce esteemed journalist + host of @BreakfastNews, @mjrowland68 as a Western Bulldogs Community Foundation ambassador! A passionate @WesternBulldogs fan, Michael is a huge advocate for the west and has come on board to support our work in the community. https://t.co/C17cJRgOFZ",2022-08-02 22:37:56.821454,1552854791805497344,2022-07-29 03:13:27+00:00,14.0,0.0,206.0,6.0,,,mjrowland68,153585,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
