text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
"⚠️OFFICE CLOSURE ANNOUNCEMENT ⚠️
Due to inclement weather, WorkBC Centre Westshore and Sooke will be closed today, Dec 23rd, at 12pm. https://t.co/W0m9KwdWI8",2022-12-28 20:24:01.621267,1606378411747905554,2022-12-23 19:57:13+00:00,0,0,0,0,,,gulf_news,United Arab Emirates,1465662,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR pacifica housing OR victoria native friendship centre OR habitat for humanity victoria OR vreb OR district of north saanich OR salt spring exchange OR workbc centre - victoria OR foundry victoria OR complex care OR encampment OR affordable) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"#Dubai Destinations: Here is the easiest and most affordable way to travel from Dubai to Hatta
How you can visit ‘the highlands of Dubai’ on new ‘Hatta Express Bus
#Travel #UAE 
https://t.co/Ys3g0O8Q52",2022-12-28 20:24:01.621285,1606289801979875333,2022-12-23 14:05:06+00:00,0,0,6,2,,,PerthScot,"Perth, Scotland",426,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR pacifica housing OR victoria native friendship centre OR habitat for humanity victoria OR vreb OR district of north saanich OR salt spring exchange OR workbc centre - victoria OR foundry victoria OR complex care OR encampment OR affordable) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"@coppergrease @magnusllewellin Not sure what the connection is between large landowners in the Highlands and housing shortages in the Central Belt. Those landowners want people to move to their properties, but people don't want to leave the central belt. Lack of affordable housing is a ScotGov created problem",2022-12-28 20:24:01.621308,1606003140343566348,2022-12-22 19:06:01+00:00,0,0,0,0,,,ottawaspends,"Ottawa, Ontario, Canada",4190,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aids vancouver island OR pacifica housing OR victoria native friendship centre OR habitat for humanity victoria OR vreb OR district of north saanich OR salt spring exchange OR workbc centre - victoria OR foundry victoria OR complex care OR encampment OR affordable) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"@Covid_Stinks Why would someone who lives in Saanich ever support homeless encampments be situated nearer to them?Or were you suggesting they be shuttled over 𝘔𝘢𝘳𝘵𝘩𝘢 𝘝𝘪𝘯𝘦𝘺𝘢𝘳𝘥 style?https://t.co/6RpUec59CU Never gonna happenThose sanctimonious YIMBY-NIMBYs near Mt Tolmie will say they have sensitive papers on their park benches or make some other virtuous excuseGotta go further out(If they're not gonna build more student housing, then @uvic should allow tents)#yyjpoli#yyj https://t.co/Mx8LAckGhB",2022-12-28 20:24:04.775440,1607573239118860288,2022-12-27 03:05:02+00:00,1,0,1,0,,,KittySurprise1,yyj 3 generations deep,210,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"""A Central Saanich farm that aims to rehabilitate homeless residents""Problematic word: RehabilitateThere's no profit in rehabilitationPoverty pimps don't wanna lose their customersIt's all about job securityGotta keep the addicts addicted#yyjpoli#yyj https://t.co/tPLfGh3CVk @KittySurprise1 Woodwynn Farm was a success, but neighbours were not happy &amp; the charity could not get rezoning.https://t.co/A5A7l3Z3xQ",2022-12-28 20:24:04.875558,1607563304163213312,2022-12-27 02:25:33+00:00,1,0,6,2,,,MINjobsBC,Canada,183,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
#JobSearch:  @saanich Survey Technician - https://t.co/U6gsVLkG07 #Municipal #BC,2022-12-28 20:24:04.875693,1607544302736969728,2022-12-27 01:10:03+00:00,0,0,0,0,,,cfax1070,Victoria BC Canada,26918,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
#JobSearch:  @saanich Planning Clerk - https://t.co/d7oQeyqqae #Municipal #BC,2022-12-28 20:24:04.875726,1607121516960911360,2022-12-25 21:10:03+00:00,0,0,0,0,,,alferraby,"Victoria,B.C.",4782,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Many thanks to those at CFB Esquimalt who are keeping us safe, and those who are caring for the homeless, working in retail, at restaurants and hotels and those working in media plus many others who are working Christmas Day.( 3 of 3)",2022-12-28 20:24:04.875769,1607033683084730368,2022-12-25 15:21:01+00:00,0,0,55,6,,,TRCF2015,Dingwall,2219,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Many thanks to those at CFB Esquimalt who are keeping us safe, and those who are caring for the homeless, working in retail, at restaurants and hotels and those working in media plus many others who are working Christmas Day.",2022-12-28 20:24:04.875808,1607032407143886849,2022-12-25 15:15:57+00:00,2,0,21,3,,,HatedByBCgovt,Hell ,41,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"❄️𝐅𝐄𝐒𝐓𝐈𝐕𝐄 𝐅𝐑𝐈𝐄𝐍𝐃𝐒❄️

We wrapped up our Festive Friends Campaign for 2022 with the delivery of hampers across the Highlands &amp; Islands in partnership with Highland Homeless Trust, Ross-shire Womens Aid &amp; Easter Ross Mental Health. 

Thanks to funding from @SPFLTrust https://t.co/HRxTvKPjkl",2022-12-28 20:24:04.875840,1606289496860856320,2022-12-23 14:03:54+00:00,0,0,14,2,,,ME89170775,,1,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
@fireladdyguy @otohp @bcliberals MY @saanich IN TRUST PROPERTY STOLENby #CIBC @BCSupremeCourt @LawSocietyofBC @Dave_Eby @SaanichPolice WITCHES toFACILITATE #MoneyLaunderinghttps://t.co/3E8kPJJidk INHERITANCE EMBEZZLED BY @bcndp leaving me #Homeless @cancourtsallca @CANCourtWatch @BCProsecution @MurrayRankinNDP https://t.co/q6vRyyxVbG #MeToo #HateCrime #Genocide @saanich WIDOW HAS🏡STOLEN by #CIBC @SaanichPolice @Dave_Eby @BCSupremeCourt @LawSocietyofBC @BCSheriffs “PUBLIC☠️SERVANTS” https://t.co/qaCcGTgYbwREAD https://t.co/S6736avZcAhttps://t.co/LIdSVAsZ2m@JCCFCanada @fumano @WAGE_FEGC @FeministaCanada https://t.co/5DvyFFDQHr,2022-12-28 20:24:04.980532,1606222599260098561,2022-12-23 09:38:04+00:00,0,0,0,0,,,ottawaspends,"Ottawa, Ontario, Canada",4190,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"@saanich @saanich if you can't collect garbage because of the snow, complain to the district about streets not cleared -ah, well.....",2022-12-28 20:24:04.980657,1606057260978880512,2022-12-22 22:41:04+00:00,0,0,1,0,,,Tashadile,,212,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"The Regent of Jayawijaya Regency, Jhon Richard Banua, Highlands Papua Province attended the Christmas Celebration and Ordination of the People at the Gospel Tent Church or Kingmi in Papua, the Hitigima Class office.
#KKBPapuaSangatKejam https://t.co/hGhMGEAUpk",2022-12-28 20:30:05.187922,1607695719582031872,2022-12-27 11:11:43+00:00,0,0,0,0,,,amalhasanah1,,0,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aboriginal coalition to end homelessness OR homelessness services association of bc OR john howard society of victoria OR first metropolitan united church OR john howard society OR city of colwood OR restorative justice victoria OR victoria ready OR bc housing OR coordinated access ""and"" assessment OR victoria sexual assault centre OR tent OR thief) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Much of Victoria, Saanich &amp; @crd_bc #cycling lanes &amp; sidewalks are still unsafe‼️ #BCSnow #BCStorm ❄️Next to @saanich hall, disabled @BC_Housing tenants are isolated. #CabinFever #FoodSecurity #bcpoli #MentalHealth #Disability #accessibility #yyj 📹 video soon come 📹 https://t.co/7gwPa5GG55 Victoria ain't the only #yyjpoli disrespecting the #disabled &amp; #cycling ...both awarded lower priority than people &amp; planet killing motorist's cars.@saanich ""not equipped to clear snow from any of the protected bike lanes"" 🤔""Cyclists are to use caution"" 🤔...and the ♿️ use? https://t.co/QKOSEjN6AI https://t.co/8rPn94NNld",2022-12-28 20:30:05.311017,1607623792838479872,2022-12-27 06:25:55+00:00,0,0,1,1,"Saanich, British Columbia",52bc3157f597168a,photowarrior,"Victoria, BC",644,"(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (aboriginal coalition to end homelessness OR homelessness services association of bc OR john howard society of victoria OR first metropolitan united church OR john howard society OR city of colwood OR restorative justice victoria OR victoria ready OR bc housing OR coordinated access ""and"" assessment OR victoria sexual assault centre OR tent OR thief) lang:en -is:retweet",900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
