Assigned To,Relevant to Victoria,Relevant to Homelessness,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
Shreya,No,No,"For our Vancouver Island friends: Recycle your live Christmas tree and help support Easter Seals Camp Shawnigan! Chip In for the Kids January 7 &amp; 8, 2023 (10am-4pm)in Victoria, Shawnigan Lake, Mill Bay and Duncan. 

For locations and more info:
https://t.co/H8Z8cU0whx See less https://t.co/LrvizYFH90",2022-12-29 16:49:32,1608164816572530690,2022-12-28 18:15:45+00:00,0,0,0,0,,,SimzThema,Jozi - South Africa,160,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,"Last camp of the year, and what a beauty it is at @n1hotel Victoria Falls! Next few days will be packed with activities so stay tuned.. @ Victoria Falls, Zimbabwe https://t.co/KXDtfXIC1C",2022-12-29 16:49:32,1608156599377436673,2022-12-28 17:43:06+00:00,0,0,1,0,,,PrinceReali,,1,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Jean Dunn Bloor Victoria Camp Maud Ricardo #菏泽市 #菏泽市线下 https://t.co/p6AnMTZk9x,2022-12-29 16:49:32,1608138862509064199,2022-12-28 16:32:37+00:00,0,0,0,0,,,Siavashsha,,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Bevis Camp Victoria Joule Alan Dolly Cathy Camilla #连云港 #连云港线下 https://t.co/4by1tTCJuu,2022-12-29 16:49:32,1608138333150130177,2022-12-28 16:30:31+00:00,0,0,0,0,,,karnakar_e,联系方式↑,46,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Victoria's Secret PINK Thong Panty Set of 3  https://t.co/CygnIb7dXn,2022-12-29 16:49:32,1608122524574834691,2022-12-28 15:27:41+00:00,0,0,0,0,,,Gabe52258061,联系方式↑,1,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/VTPbmUgD1D,2022-12-29 16:49:32,1608114107982680065,2022-12-28 14:54:15+00:00,0,0,0,0,,,bUCF5LsgbnwMx9V,,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/KFar5oCJ0J,2022-12-29 16:49:32,1608109117914353669,2022-12-28 14:34:25+00:00,0,0,0,0,,,GirlsinPolitics,Worldwide,4058,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Sidney Camp Xaviera Byron Victoria Franklin Beatrice Richardson #南京 #南京线下 https://t.co/1hbrsEgZB6,2022-12-29 16:49:32,1608095985707937793,2022-12-28 13:42:14+00:00,0,0,0,0,,,girlsnbusiness,"Washington, DC",129,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,"Register for the Girls in Business Camp #Melbourne 2023 on 8 Jul. Girls learn the basics of business, create a business then pitch the business to a panel of investors. Tickets ➡️ https://t.co/cOAluvWCxD #Victoria #Sunbury #Craigieburn #Geelong #Bendigo",2022-12-29 16:49:32,1607997326056095744,2022-12-28 07:10:12+00:00,0,0,0,0,,,CHPVic,"Melbourne, Victoria",5548,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,"Register for the Girls in Business Camp #Melbourne 2023 on 8 Jul. Girls learn the basics of business, create a business then pitch the business to a panel of investors. Tickets ➡️ https://t.co/Ns0Frt3zHu #Victoria #Sunbury #Craigieburn #Geelong #Bendigo",2022-12-29 16:49:32,1607997325460340736,2022-12-28 07:10:12+00:00,0,0,0,0,,,SaraswaMrinal,联系方式↑,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Bevis Camp Victoria Joule Alan Dolly Cathy Camilla #连云港 #连云港线下 https://t.co/mPxXUNnwO9,2022-12-29 16:49:32,1607993161326170113,2022-12-28 06:53:39+00:00,0,0,0,0,,,IntranceIt,Western Australia,622,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,Yes,Yes,"Demand remains too high for Victoria’s homelessness services to meet. 

16,111 people were turned away from homelessness services last year, reflecting a need for more funding.

Here's @aihw's snapshot of homelessness in Victoria: https://t.co/GA9c9a6E5e #EndHomelessness https://t.co/CFpLHVPjOB",2022-12-29 16:49:32,1607947321114779650,2022-12-28 03:51:30+00:00,1,0,6,3,,,cb39n9y9k4j4guk,联系方式↑,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/2XK1EkfHey,2022-12-29 16:49:32,1607927506107236354,2022-12-28 02:32:45+00:00,0,0,0,0,,,MasunDagher,联系方式↑,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/HeCtuTZJPL,2022-12-29 16:49:32,1607910690752442368,2022-12-28 01:25:56+00:00,0,0,0,0,,,TBennz,"Victoria, British Columbia",831,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/BqoPkgKWRc,2022-12-29 16:49:32,1607902736795959297,2022-12-28 00:54:20+00:00,0,0,0,0,,,OmkarSh28849961,联系方式↑,2,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,Yes,"@igorwasright3 @cryptoliere @TameBasile @WarMonitors victoria nuland  and other US state officials should stay home at 7,000 miles as the US govt has to worry more about its own people than a nation 7,000 miles away. Homelessness rising due to the living costs, education system failing apart...",2022-12-29 16:49:32,1607889736416505860,2022-12-28 00:02:40+00:00,0,0,0,0,,,Kateinmelbourne,"Melbourne, Victoria, Australia",529,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,"Gotta be happy with that return if you’re Victoria. It’s also a compliment to Palmer for turning into a camp walk-on to a bonafide #1 goalie in the dub. All the best Palms. https://t.co/aObGgEYEOg TRADE ALERT: The Royals have acquired goaltender Braden Holt from the Everett Silvertips, in exchange for goaltender Tyler Palmer. READ 📝 | https://t.co/YmFD8r7dyR#ReadyToRoar https://t.co/MMHsYhRUfc",2022-12-29 16:49:32,1607833416606822400,2022-12-27 20:18:53+00:00,0,0,3,1,,,CTVKitchener,"Kitchener, Waterloo, Cambridge",184807,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/4cBTN8pWDZ,2022-12-29 16:49:32,1607736636317798400,2022-12-27 13:54:19+00:00,0,0,0,0,,,ELHT_NHS,East Lancashire,10151,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,A big swathe across Victoria is having a heatwave. It was 38 degrees at our place in Melbourne this afternoon. https://t.co/XnRGAKvFV5,2022-12-29 16:49:32,1607682297427529729,2022-12-27 10:18:23+00:00,0,0,0,0,,,Wilks6,Ballarat,801,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,Yes,A fire broke out in Kitchener over the weekend in the area of Victoria Street North and Weber Street West — an area where those experiencing homelessness have lived for months.  https://t.co/eg2eWKrajJ,2022-12-29 16:49:32,1607670161141555200,2022-12-27 09:30:10+00:00,6,0,0,3,,,CapitalDailyVic,"Victoria, British Columbia",5561,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,"If you have had a slight injury this festive break and are suffering from problems such as suspected fractures, cuts, bruises, minor eye problems, our Minor Injuries Unit at Accrington Victoria would be the most appropriate place to visit 🤕 👉https://t.co/IjeaOqf0oI https://t.co/O2mvXapyVn",2022-12-29 16:49:32,1607663190892056577,2022-12-27 09:02:28+00:00,0,0,1,2,,,TV_baaack,Canberra ACT,194,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,"@Christie_Whelan My beautiful wife &amp; I take a brief holiday every year to our ""happy place,"" Pennyroyal in Victoria. Edge of the Otways. Most days these were our breakfast companions. https://t.co/c7z7RmM0Rc",2022-12-29 16:49:32,1607651612750925824,2022-12-27 08:16:27+00:00,0,0,9,0,,,Darby99711993,,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/2XK1EkfHey,2022-12-29 16:49:32,1607598892841078788,2022-12-27 04:46:58+00:00,0,0,0,0,,,Cordeli75113557,,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,A fire broke out in Kitchener over the weekend in the area of Victoria Street North and Weber Street West — an area where those experiencing homelessness have lived for months.  https://t.co/nbYdOLP6ZG,2022-12-29 16:49:32,1607572000033148931,2022-12-27 03:00:06+00:00,0,1,4,2,,,ToniNelms1,,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,"@MatthewBevan 1976. Watched start, Sydney. Rode motorbike (actual) to Orange. Next day, drive to Victoria. Camp. Next day, drive to Mel. Next day, fly to Devonport, hitch to Hobart. Check in, wander to Constitution Dock, watch line honours winner dock (Koomooloo?). Longer, more interesting",2022-12-29 16:49:32,1607562762728931329,2022-12-27 02:23:24+00:00,0,0,1,0,,,Himansh74588915,联系方式↑,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Victoria Sandy Hubery Camp #南通 #南通线下 Fitch Horace https://t.co/dNp3GjPC95,2022-12-29 16:49:32,1607558500888252417,2022-12-27 02:06:28+00:00,0,0,0,0,,,samspromosams,,1191,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Cherry Hicks Cathy Camp Victoria Wheeler Gemma Emmie #成都 #成都线下 https://t.co/IFcuTvqkx1,2022-12-29 16:49:32,1607541493316870145,2022-12-27 00:58:53+00:00,0,0,0,0,,,OffGridNetwork,United Kingdom,1503,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/wkdtrWYQMH,2022-12-29 16:49:32,1607537316717031426,2022-12-27 00:42:17+00:00,0,0,0,0,,,UniBritannica,"SW1V 1AA, London",32,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,@DaveThompsonVIC It is all good in urban areas where a good public transit system is in place.  Unfortunately in Victoria our transit is not any where near good. As long as we have people commuting and coming downtown for business and shopping people will drive cars.  Need to build rapid transit.,2022-12-29 16:49:32,1607531052331040768,2022-12-27 00:17:24+00:00,0,0,1,0,,,SumrahTannous,联系方式↑,1,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Victoria Camp Quincy Christopher #青岛 #青岛线下 Elaine Will https://t.co/lRX8D1a0PJ,2022-12-29 16:49:32,1607494743050838016,2022-12-26 21:53:07+00:00,0,0,0,0,,,VPrakas36510398,联系方式↑,4,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/TiYvti5xbP,2022-12-29 16:49:32,1607483050853826560,2022-12-26 21:06:39+00:00,0,0,0,0,,,skbansal1970,联系方式↑,2,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/vtlYPWuGMW,2022-12-29 16:49:32,1607449303886483456,2022-12-26 18:52:33+00:00,0,0,0,0,,,Elda59962551,,1,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,A fire broke out in Kitchener over the weekend in the area of Victoria Street North and Weber Street West — an area where those experiencing homelessness have lived for months.  https://t.co/mBP4Lbtx88,2022-12-29 16:49:32,1607421019165282307,2022-12-26 17:00:10+00:00,2,0,0,0,,,netherfield34,Rutland,3028,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,"Our favorite place on the UK waterways is Regents Canal near Victoria Park - where hundreds, perhaps thousands are living on boats double or triple parked. Its an amazing scene. Thanks to @CanalRiverTrust for encouraging and enabling those with few funds to live in central London https://t.co/bvB08w5SbN Waterways are wonderful spaces where you can fully appreciate the beauty of nature 🍃  From famous heritage buildings and lock flights to the marvellous and vast range of wildlife 🦆 Where is your favourite place you have visited along the network this year? #FridayFeeling https://t.co/M0H84okffx",2022-12-29 16:49:32,1607411551035604992,2022-12-26 16:22:32+00:00,0,0,1,1,,,annable_connor,"Cincinnati, OH",56,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/QiCyrUJJgl,2022-12-29 16:49:32,1607396581174841348,2022-12-26 15:23:03+00:00,0,0,0,0,,,amamdi,Nigeria,12,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,"🍽️ Find a new favourite place to eat in London
💡 While you're in town, visit our offices!
📍 83 Victoria St, London SW1H 0HW
https://t.co/6p0KwWYeJ9",2022-12-29 16:49:32,1607315590078779393,2022-12-26 10:01:13+00:00,0,0,0,0,,,ChrisRudel02,"Atlantis, Atlantic Ocean",40,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/BCrUj9oIAK,2022-12-29 16:49:32,1607271065155424258,2022-12-26 07:04:18+00:00,0,0,0,0,,,EYH_UK,United Kingdom,3465,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/HeCtuTZJPL,2022-12-29 16:49:32,1607224137633902594,2022-12-26 03:57:49+00:00,0,0,0,0,,,nedjelas,hell,74,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/BqoPkgKWRc,2022-12-29 16:49:32,1607221667742507009,2022-12-26 03:48:00+00:00,0,0,0,0,,,PilgrimsOnline,"Right here, right now",11,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/Y6ZO325vHi,2022-12-29 16:49:32,1607218779079192577,2022-12-26 03:36:32+00:00,0,0,0,0,,,benarmishaw,Toronto,2565,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/4cBTN8poOr,2022-12-29 16:49:32,1607037591525773312,2022-12-25 15:36:33+00:00,0,0,0,0,,,Jade10521740,,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/a7lXhWWx2b,2022-12-29 16:49:32,1607024988665819136,2022-12-25 14:46:29+00:00,0,0,0,0,,,SamWallDigital,💥Manchester UK💥UK Tech,4473,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Victoria Dryden Frederica Temple Mandy Camp #太原 #合肥 https://t.co/aKqYMVE73L,2022-12-29 16:49:32,1607022587481329664,2022-12-25 14:36:56+00:00,0,0,0,0,,,Eilene77980135,,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/Rf7chusnO3,2022-12-29 16:49:32,1607014913217822722,2022-12-25 14:06:26+00:00,0,0,0,0,,,tymoshik,"Victoria, British Columbia",103,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,No,No,"Camp coffee, lemonade salts, 8oz bovril/oxo, eau de cologne, sheep drench (Osborne &amp; Sons, Grimsby), AJ White 'Mother Searles Remedies', Pork-pie stoneware ink, cotton-reel ink, clay marble, bone toothbrush, Victoria jubilee pot &amp; Warwick &amp; Richardson aerated water with stoppers. https://t.co/Xhbj3vRqzE",2022-12-29 16:49:32,1607002034506448898,2022-12-25 13:15:16+00:00,3,0,31,0,,,Dickeysvictoria,"Victoria, TX",90,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Shreya,Yes,Yes,"@Adam_Stirling The shift from a government town to a tech town impacted housing expectations.
Victoria has never been known for its affordability but somehow that's expected.
We all deserve a roof over our heads...we don't deserve for it to be in the most desirable postal code in the country.",2022-12-29 16:49:36,1608576280089464832,2022-12-29 21:30:45+00:00,0,0,0,0,,,trumpethab,Victoria bc,87,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,Yes,Yes,"Time for a year end, very scientific #yyjpoli poll. I am curious what people think of MMHI and its place in addressing the housing crisis in Victoria. I will give clarity on each option below. My issue with MMHI:",2022-12-29 16:49:36,1608554500218048512,2022-12-29 20:04:13+00:00,1,0,0,0,,,ChillAsHellYYJ,"Victoria, British Columbia",655,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,Yes,Yes,"@Adam_Stirling If you build another 10,000 housing units in greater Victoria, 25,000 more people will move here. 
We do have to start thinking about this solution differently.",2022-12-29 16:49:36,1608550395156271104,2022-12-29 19:47:54+00:00,0,0,0,0,,,BruceCuthbert7,,20,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,Yes,Yes,"One of the many nice things about living in Montréal is seeing how life can be different when housing isn't insanely expensive. 

That I've got friends earning minimum wage who can afford their own apartments, and go out often is a very welcome change from Vancouver &amp; Victoria",2022-12-29 16:49:36,1608526431671451648,2022-12-29 18:12:40+00:00,1,0,5,0,,,alitas_pen,,96,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
